Country;Sub-commodity;Year;Production
Germany;Other ferro-alloys;2005;25400.0
India;Ferro-manganese;2005;273057.0
India;Ferro-silicon;2005;90652.0
Indonesia;Ferro-manganese;2005;12000.0
Indonesia;Ferro-nickel;2005;20036.0
Japan;Ferro-nickel;2005;391074.0
Japan;Other ferro-alloys;2005;10057.0
Korea (Rep. of);Ferro-manganese;2005;124000.0
Norway;Ferro-silico-manganese;2005;288137.0
Poland;Ferro-silico-manganese;2005;10242.0
Poland;Other ferro-alloys;2005;3663.0
Russia;Ferro-silico-chrome;2005;74150.0
Russia;Ferro-silicon;2005;742000.0
Slovakia;Ferro-silico-manganese;2005;47843.0
Slovakia;Ferro-silicon;2005;16512.0
South Africa;Ferro-vanadium;2005;19000.0
Venezuela;Ferro-manganese;2005;15000.0
Bosnia & Herzegovina;Ferro-alloys;2006;14747.0
Canada;Ferro-niobium;2006;6298.0
Canada;Silicon metal;2006;30000.0
Finland;Ferro-chrome;2006;243350.0
India;Ferro-chrome;2006;801368.0
India;Ferro-silico-manganese;2006;782962.0
Indonesia;Ferro-manganese;2006;12000.0
Indonesia;Ferro-nickel;2006;73870.0
Japan;Ferro-manganese;2006;406162.0
Japan;Ferro-silico-manganese;2006;59424.0
Kazakhstan;Ferro-silicon;2006;85924.0
Korea (Rep. of);Ferro-silico-manganese;2006;94119.0
New Caledonia;Ferro-nickel;2006;180724.0
Norway;Ferro-silico-manganese;2006;325708.0
Norway;Ferro-silicon;2006;123819.0
Poland;Ferro-manganese;2006;4089.0
Russia;Ferro-silico-chrome;2006;92404.0
Russia;Silicon metal;2006;58000.0
Russia;Spiegeleisen;2006;7000.0
South Africa;Ferro-silico-manganese;2006;350000.0
Turkey;Ferro-silico-chrome;2006;7310.0
Ukraine;Ferro-silicon;2006;169000.0
Venezuela;Ferro-silico-manganese;2006;35000.0
Argentina;Ferro-silicon;2007;15000.0
Australia;Ferro-manganese;2007;133816.0
Bosnia & Herzegovina;Ferro-alloys;2007;13305.0
Brazil;Ferro-chrome;2007;177656.0
Canada;Ferro-niobium;2007;6571.0
Canada;Silicon metal;2007;30000.0
China;Other ferro-alloys;2007;16165000.0
Colombia;Ferro-nickel;2007;145282.0
France;Silicon metal;2007;120000.0
Germany;Ferro-chrome;2007;22030.0
Indonesia;Ferro-nickel;2007;92660.0
Italy;Ferro-manganese;2007;30000.0
Japan;Ferro-silico-manganese;2007;52901.0
Korea (Rep. of);Ferro-manganese;2007;209321.0
Norway;Ferro-silicon;2007;170024.0
Norway;Other ferro-alloys;2007;62000.0
Norway;Silicon metal;2007;145782.0
Poland;Ferro-silicon;2007;58538.0
Russia;Ferro-molybdenum;2007;5234.0
Slovakia;Other ferro-alloys;2007;74065.0
South Africa;Ferro-silico-manganese;2007;355000.0
Spain;Ferro-manganese;2007;155000.0
Spain;Ferro-silicon;2007;71000.0
Sweden;Ferro-silicon;2007;4300.0
Turkey;Ferro-silico-chrome;2007;6624.0
Venezuela;Ferro-manganese;2007;15000.0
Austria;Ferro-nickel;2008;2000.0
Bosnia & Herzegovina;Ferro-alloys;2008;14216.0
Brazil;Ferro-chrome;2008;209273.0
Canada;Ferro-niobium;2008;4384.0
Colombia;Ferro-nickel;2008;126638.0
Finland;Ferro-chrome;2008;233550.0
Georgia;Ferro-manganese;2008;5000.0
Germany;Ferro-chrome;2008;26960.0
Iceland;Ferro-silicon;2008;107882.0
India;Ferro-molybdenum;2008;2162.0
Indonesia;Ferro-nickel;2008;87830.0
Indonesia;Ferro-silico-manganese;2008;7000.0
Italy;Ferro-manganese;2008;30000.0
Japan;Ferro-chrome;2008;13888.0
Japan;Ferro-silico-manganese;2008;58884.0
Kazakhstan;Ferro-silicon;2008;54964.0
Korea (Rep. of);Ferro-silico-manganese;2008;76184.0
North Macedonia;Ferro-silico-manganese;2008;54931.0
Romania;Ferro-silico-manganese;2008;9979.0
Russia;Ferro-nickel;2008;31411.0
Russia;Ferro-vanadium;2008;10673.0
Russia;Other ferro-alloys;2008;34000.0
Slovakia;Ferro-silico-manganese;2008;59940.0
South Africa;Ferro-chrome;2008;3268659.0
South Africa;Ferro-manganese;2008;498000.0
South Africa;Ferro-silico-manganese;2008;263000.0
Spain;Ferro-manganese;2008;161000.0
Ukraine;Ferro-silico-manganese;2008;958667.0
Zimbabwe;Ferro-chrome;2008;145430.0
Zimbabwe;Ferro-silicon;2008;1612.0
Australia;Silicon metal;2009;36000.0
Bosnia & Herzegovina;Ferro-alloys;2009;10242.0
Brazil;Ferro-niobium;2009;48888.0
Brazil;Ferro-silicon;2009;174467.0
Canada;Ferro-niobium;2009;4620.0
China;Other ferro-alloys;2009;20171000.0
Czech Republic;Ferro-vanadium;2009;1900.0
France;Ferro-silico-manganese;2009;54100.0
France;Silicon metal;2009;80000.0
Georgia;Ferro-silico-manganese;2009;112016.0
Germany;Ferro-chrome;2009;13667.0
Iceland;Ferro-silicon;2009;112992.0
India;Ferro-aluminium;2009;7017.0
India;Ferro-silicon;2009;97682.0
India;Ferro-titanium;2009;1929.0
India;Other ferro-alloys;2009;569.0
Iran;Ferro-silicon;2009;50000.0
Italy;Ferro-manganese;2009;20000.0
Italy;Ferro-silico-manganese;2009;56000.0
Kazakhstan;Ferro-chrome;2009;1173286.0
Norway;Ferro-silicon;2009;233974.0
Poland;Ferro-manganese;2009;1736.0
Poland;Ferro-silicon;2009;9673.0
Russia;Ferro-molybdenum;2009;6726.0
South Africa;Ferro-silico-manganese;2009;140000.0
Turkey;Ferro-chrome;2009;41028.0
Brazil;Ferro-chrome;2010;159679.0
Brazil;Silicon metal;2010;184100.0
China;Other ferro-alloys;2010;26100000.0
Colombia;Ferro-nickel;2010;145239.0
Czech Republic;Ferro-vanadium;2010;3400.0
France;Ferro-silico-manganese;2010;62400.0
Iceland;Ferro-silicon;2010;114230.0
Indonesia;Ferro-silico-manganese;2010;8000.0
Iran;Ferro-chrome;2010;8000.0
Japan;Ferro-manganese;2010;453265.0
Japan;Ferro-vanadium;2010;4190.0
Japan;Other ferro-alloys;2010;16374.0
Kosovo;Ferro-nickel;2010;38200.0
North Macedonia;Ferro-nickel;2010;14413.0
North Macedonia;Ferro-silicon;2010;30044.0
Norway;Ferro-silico-manganese;2010;281266.0
Poland;Ferro-manganese;2010;800.0
Poland;Ferro-silicon;2010;53206.0
Russia;Ferro-chrome;2010;414288.0
Russia;Ferro-molybdenum;2010;6491.0
Russia;Ferro-nickel;2010;34363.0
Russia;Spiegeleisen;2010;7000.0
Slovakia;Ferro-silico-manganese;2010;34960.0
South Africa;Ferro-vanadium;2010;19000.0
Spain;Ferro-manganese;2010;102200.0
Spain;Ferro-silico-manganese;2010;134200.0
Turkey;Ferro-chrome;2010;50000.0
Turkey;Ferro-silico-chrome;2010;3000.0
Venezuela;Ferro-silicon;2010;91000.0
Zimbabwe;Ferro-chrome;2010;154336.0
Albania;Ferro-chrome;2011;28433.0
Austria;Ferro-nickel;2011;2500.0
Bahrain;Ferro-silico-manganese;2011;2900.0
China;Ferro-alloys;2011;27100000.0
Czech Republic;Ferro-vanadium;2011;4600.0
Finland;Ferro-chrome;2011;231000.0
Greece;Ferro-nickel;2011;93910.0
India;Ferro-silico-magnesium;2011;19491.0
Iran;Ferro-chrome;2011;8000.0
Japan;Ferro-chrome;2011;17217.0
Japan;Ferro-vanadium;2011;3980.0
Korea (Rep. of);Ferro-silico-manganese;2011;195650.0
Mexico;Ferro-silico-manganese;2011;139047.0
New Caledonia;Ferro-nickel;2011;169513.0
North Macedonia;Ferro-silico-manganese;2011;50756.0
Norway;Silicon metal;2011;100000.0
Russia;Ferro-chrome;2011;501700.0
Russia;Ferro-silico-manganese;2011;148000.0
Russia;Silicon metal;2011;48700.0
Russia;Spiegeleisen;2011;7000.0
Slovakia;Ferro-silico-manganese;2011;25036.0
South Africa;Ferro-silicon;2011;124000.0
South Africa;Ferro-vanadium;2011;18000.0
Ukraine;Ferro-silicon;2011;186306.0
Ukraine;Other ferro-alloys;2011;25126.0
Australia;Ferro-manganese & ferro-silico-manganese;2012;198000.0
Brazil;Other ferro-alloys;2012;38784.0
China;Silicon metal;2012;1136800.0
Czech Republic;Ferro-vanadium;2012;5800.0
France;Ferro-silico-manganese;2012;68500.0
France;Other ferro-alloys;2012;60000.0
Germany;Ferro-chrome;2012;17800.0
Germany;Other ferro-alloys;2012;8248.0
Germany;Silicon metal;2012;28574.0
Indonesia;Ferro-nickel;2012;91860.0
Italy;Ferro-silico-manganese;2012;110000.0
Mexico;Ferro-manganese;2012;61845.0
Norway;Silicon metal;2012;130000.0
Russia;Ferro-chrome;2012;477600.0
Russia;Ferro-molybdenum;2012;7018.0
South Africa;Ferro-silico-manganese;2012;149000.0
Ukraine;Other ferro-alloys;2012;22115.0
Venezuela;Ferro-silicon;2012;72300.0
Austria;Ferro-nickel;2013;2500.0
Brazil;Ferro-manganese;2013;83348.0
Brazil;Ferro-niobium;2013;71600.0
Brazil;Ferro-silico-chrome;2013;13184.0
Brazil;Other ferro-alloys;2013;40000.0
Brazil;Silicon metal;2013;230000.0
Canada;Silicon metal;2013;12000.0
Egypt;Ferro-silicon;2013;49060.0
France;Ferro-manganese;2013;104000.0
Georgia;Ferro-silico-manganese;2013;253361.0
Greece;Ferro-nickel;2013;86850.0
Indonesia;Ferro-silico-manganese;2013;16200.0
Italy;Ferro-silico-manganese;2013;153000.0
Japan;Ferro-molybdenum;2013;4550.0
Japan;Ferro-silico-manganese;2013;24741.0
Japan;Ferro-vanadium;2013;4433.0
Kazakhstan;Ferro-silicon;2013;470.0
Korea (Rep. of);Ferro-silico-manganese;2013;196000.0
North Macedonia;Ferro-silicon;2013;72279.0
Russia;Ferro-manganese;2013;170000.0
Russia;Ferro-silicon;2013;1050000.0
Slovakia;Ferro-manganese;2013;2119.0
South Africa;Ferro-vanadium;2013;18000.0
Ukraine;Other ferro-alloys;2013;15908.0
Venezuela;Ferro-silicon;2013;74300.0
Bhutan;Ferro-silicon;2014;79500.0
Brazil;Ferro-silicon;2014;127000.0
Brazil;Silicon metal;2014;230000.0
Canada;Silicon metal;2014;30000.0
China;Ferro-alloys;2014;37860000.0
Egypt;Other ferro-alloys;2014;12000.0
France;Ferro-manganese;2014;115700.0
Germany;Ferro-chrome;2014;17000.0
India;Ferro-aluminium;2014;3737.0
India;Ferro-molybdenum;2014;1295.0
Korea (Rep. of);Ferro-manganese;2014;350000.0
Korea (Rep. of);Ferro-silico-manganese;2014;196000.0
Korea (Rep. of);Other ferro-alloys;2014;4200.0
North Macedonia;Ferro-nickel;2014;18054.0
Norway;Ferro-manganese;2014;295400.0
Poland;Ferro-manganese;2014;549.0
Russia;Ferro-manganese;2014;170000.0
Slovakia;Other ferro-alloys;2014;4700.0
Spain;Ferro-silico-manganese;2014;129000.0
Turkey;Ferro-chrome;2014;86025.0
Ukraine;Ferro-manganese;2014;104291.0
Venezuela;Ferro-manganese;2014;12000.0
Venezuela;Ferro-silico-manganese;2014;14000.0
Australia;Silicon metal;2015;51000.0
Brazil;Ferro-manganese;2015;129000.0
Brazil;Ferro-nickel;2015;21286.0
Brazil;Ferro-niobium;2015;51874.0
Canada;Ferro-niobium;2015;5385.0
Canada;Ferro-silicon;2015;38000.0
Colombia;Ferro-nickel;2015;104773.0
Egypt;Other ferro-alloys;2015;12000.0
France;Ferro-manganese;2015;126000.0
France;Other ferro-alloys;2015;60000.0
France;Silicon metal;2015;120000.0
Georgia;Ferro-silico-manganese;2015;217289.0
Germany;Other ferro-alloys;2015;8200.0
Germany;Silicon metal;2015;29953.0
Greece;Ferro-nickel;2015;89129.0
Iceland;Ferro-silicon;2015;121556.0
India;Ferro-aluminium;2015;3212.0
India;Ferro-manganese;2015;518000.0
India;Ferro-silico-manganese;2015;269920.0
India;Ferro-vanadium;2015;937.0
Kazakhstan;Ferro-silico-manganese;2015;164189.0
Kazakhstan;Ferro-silicon;2015;86984.0
Korea (Rep. of);Ferro-manganese;2015;400000.0
Korea (Rep. of);Ferro-silico-manganese;2015;196000.0
Mexico;Ferro-silico-manganese;2015;139363.0
North Macedonia;Ferro-nickel;2015;17699.0
North Macedonia;Ferro-silicon;2015;46047.0
Norway;Ferro-manganese;2015;309200.0
Slovakia;Ferro-silico-manganese;2015;27100.0
Argentina;Ferro-silicon;1971;10790.0
Argentina;Other ferro-alloys;1971;3373.0
Australia;Ferro-chrome;1971;313.0
Australia;Ferro-manganese;1971;38852.0
Australia;Ferro-silico-manganese;1971;21316.0
Brazil;Ferro-chrome;1971;10436.0
Chile;Ferro-silicon;1971;3298.0
Italy;Ferro-aluminium & ferro-silico-aluminium;1971;398.0
Italy;Ferro-Si-manganese & silico-speigeleisen;1971;2232.0
Japan;Ferro-chrome;1971;403000.0
Japan;Other ferro-alloys;1971;95000.0
Mexico;Ferro-manganese;1971;54814.0
Norway;Ferro-manganese;1971;227171.0
Soviet Union;Ferro-manganese;1971;856000.0
Soviet Union;Spiegeleisen;1971;124000.0
Spain;Ferro-silicon;1971;34090.0
Sweden;Ferro-molybdenum;1971;2832.0
Sweden;Ferro-silico-chrome;1971;49453.0
USA;Ferro-manganese;1971;689366.0
USA;Ferro-niobium;1971;753.0
USA;Ferro-titanium;1971;3052.0
USA;Pig iron;1971;155834.0
Argentina;Ferro-silicon;1972;15548.0
Australia;Ferro-silico-manganese;1972;16607.0
Brazil;Ferro-niobium;1972;2782.0
Dominican Republic;Ferro-nickel;1972;17400.0
France;Ferro-Si-manganese & silico-speigeleisen;1972;31965.0
France;Other ferro-alloys;1972;83882.0
Japan;Ferro-manganese;1972;553000.0
Japan;Ferro-nickel;1972;189000.0
Japan;Ferro-silico-manganese;1972;343000.0
Norway;Ferro-manganese;1972;226664.0
Portugal;Ferro-alloys;1972;12996.0
USA;Pig iron;1972;147937.0
Brazil;Ferro-niobium;1973;6093.0
Brazil;Ferro-silicon;1973;40221.0
Italy;Ferro-manganese;1973;71616.0
Italy;Ferro-titanium & ferro-silico-titanium;1973;876.0
Mexico;Ferro-silicon;1973;14634.0
Soviet Union;Other ferro-alloys;1973;25000.0
Spain;Other ferro-alloys;1973;118950.0
USA;Ferro-silico-manganese;1973;166652.0
USA;Ferro-silicon;1973;796325.0
USA;Ferro-titanium;1973;1618.0
USA;Pig iron;1973;122478.0
Brazil;Ferro-chrome;1974;37801.0
Brazil;Ferro-manganese;1974;79560.0
Brazil;Ferro-niobium;1974;6951.0
Brazil;Ferro-silico-chrome;1974;1803.0
Canada;Ferro-manganese;1974;90700.0
Chile;Other ferro-alloys;1974;1030.0
Hungary;Ferro-silicon;1974;7755.0
India;Ferro-chrome;1974;15300.0
Italy;Calcium silicide;1974;5272.0
Italy;Ferro-Si-manganese & silico-speigeleisen;1974;1780.0
Italy;Spiegeleisen;1974;5203.0
Japan;Ferro-silicon;1974;369000.0
Korea (Rep. of);Ferro-silicon;1974;34478.0
Norway;Other ferro-alloys;1974;9529.0
South Africa;Ferro-manganese;1974;355000.0
South Africa;Ferro-silico-chrome;1974;29000.0
Soviet Union;Spiegeleisen;1974;107000.0
Spain;Ferro-chrome;1974;21326.0
Spain;Ferro-silicon;1974;54439.0
Sweden;Ferro-molybdenum;1974;2035.0
USA;Ferro-silico-chrome;1974;89788.0
United Kingdom;Spiegeleisen;1974;8000.0
Yugoslavia;Ferro-alloys;1974;189790.0
Australia;Ferro-silico-manganese;1975;11297.0
Brazil;Ferro-manganese;1975;86850.0
Brazil;Ferro-molybdenum;1975;612.0
Canada;Ferro-manganese;1975;51000.0
Chile;Ferro-silicon;1975;3519.0
Chile;Other ferro-alloys;1975;934.0
Czechoslovakia;Ferro-alloys;1975;160000.0
German Federal Republic;Ferro-manganese & spiegeleisen;1975;210000.0
India;Ferro-silico-chrome;1975;3200.0
Italy;Ferro-chrome;1975;44511.0
Italy;Ferro-manganese;1975;71466.0
Italy;Ferro-phosphorus;1975;529.0
Italy;Silicon pig iron;1975;1629.0
Japan;Ferro-nickel;1975;200569.0
Japan;Ferro-silicon;1975;327478.0
Mexico;Ferro-manganese;1975;64598.0
Mexico;Ferro-silicon;1975;17824.0
Norway;Ferro-silicon;1975;294780.0
Soviet Union;Ferro-silicon;1975;590000.0
Sweden;Ferro-chrome;1975;96146.0
Sweden;Ferro-silico-chrome;1975;44743.0
Sweden;Ferro-tungsten;1975;722.0
Turkey;Ferro-chrome;1975;9500.0
USA;Ferro-silico-chrome;1975;47166.0
Australia;Ferro-silicon;1976;6954.0
Austria;Ferro-alloys;1976;8000.0
Brazil;Ferro-silicon;1976;45252.0
Brazil;Silicon metal;1976;5349.0
Chile;Ferro-manganese;1976;8301.0
Chile;Ferro-silicon;1976;4480.0
China;Other ferro-alloys;1976;27000.0
Czechoslovakia;Ferro-silicon;1976;27000.0
Czechoslovakia;Other ferro-alloys;1976;9000.0
France;Ferro-silicon;1976;236531.0
German Democratic Rep;Silicon metal;1976;3000.0
Greece;Ferro-nickel;1976;60918.0
India;Ferro-silicon;1976;53947.0
Italy;Ferro-manganese;1976;93459.0
Italy;Ferro-titanium & ferro-silico-titanium;1976;1126.0
Italy;Ferro-vanadium;1976;258.0
Japan;Ferro-calcium-silicon;1976;3992.0
Japan;Ferro-manganese;1976;632160.0
Korea (Rep. of);Ferro-silicon;1976;34733.0
Mexico;Ferro-chrome;1976;3246.0
Norway;Ferro-chrome & ferro-silico-chrome;1976;32351.0
Norway;Ferro-manganese;1976;375196.0
Norway;Ferro-silicon;1976;278027.0
Norway;Other ferro-alloys;1976;30506.0
Poland;Ferro-manganese & ferro-silico-manganese;1976;45000.0
Soviet Union;Silicon metal;1976;45000.0
Turkey;Ferro-chrome;1976;25000.0
USA;Ferro-manganese;1976;437864.0
Yugoslavia;Ferro-manganese;1976;21611.0
Yugoslavia;Ferro-silico-manganese;1976;25848.0
Yugoslavia;Ferro-silicon;1976;71333.0
Zimbabwe;Ferro-chrome;1976;182303.0
Argentina;Other ferro-alloys;1977;6381.0
Brazil;Ferro-silico-chrome;1977;4121.0
Bulgaria;Other ferro-alloys;1977;1000.0
Chile;Ferro-silicon;1977;3168.0
Czechoslovakia;Ferro-chrome;1977;30000.0
Czechoslovakia;Other ferro-alloys;1977;10000.0
Dominican Republic;Ferro-nickel;1977;66516.0
France;Ferro-silicon;1977;241048.0
German Democratic Rep;Ferro-chrome;1977;23500.0
German Democratic Rep;Ferro-manganese & ferro-silico-manganese;1977;89000.0
German Democratic Rep;Ferro-silicon;1977;20000.0
German Federal Republic;Ferro-manganese & ferro-silico-manganese;1977;50000.0
Greece;Ferro-nickel;1977;35593.0
Italy;Ferro-vanadium;1977;237.0
Italy;Silicon metal;1977;16000.0
Japan;Other ferro-alloys;1977;7352.0
Korea, Dem. P.R. of;Other ferro-alloys;1977;12000.0
Mexico;Ferro-chrome;1977;2739.0
Mexico;Ferro-silicon;1977;22888.0
New Caledonia;Ferro-nickel;1977;116245.0
Norway;Ferro-silico-manganese;1977;126694.0
Portugal;Silicon metal;1977;13600.0
South Africa;Ferro-manganese;1977;310000.0
South Africa;Silicon metal;1977;28000.0
Soviet Union;Other ferro-alloys;1977;280000.0
Spain;Ferro-manganese;1977;141477.0
Spain;Ferro-silicon;1977;68316.0
Spain;Silicon metal;1977;16000.0
Sweden;Ferro-chrome;1977;134452.0
Sweden;Ferro-silico-chrome;1977;37386.0
Sweden;Silicon metal;1977;13000.0
USA;Ferro-chrome;1977;182052.0
USA;Silicon metal;1977;107000.0
Yugoslavia;Ferro-manganese;1977;54639.0
Yugoslavia;Silicon metal;1977;27476.0
Argentina;Ferro-silico-manganese;1978;10392.0
Belgium;Ferro-manganese;1978;87000.0
Brazil;Ferro-manganese;1978;117843.0
Brazil;Ferro-nickel;1978;10976.0
Brazil;Ferro-niobium;1978;10251.0
Brazil;Ferro-silico-chrome;1978;4698.0
Brazil;Ferro-silicon;1978;72842.0
China;Other ferro-alloys;1978;40000.0
China;Silicon metal;1978;8000.0
Czechoslovakia;Ferro-silicon;1978;35000.0
Finland;Ferro-chrome;1978;44801.0
France;Ferro-Si-manganese & silico-speigeleisen;1978;18863.0
France;Other ferro-alloys;1978;123781.0
German Federal Republic;Ferro-manganese & ferro-silico-manganese;1978;15000.0
Greece;Ferro-nickel;1978;55137.0
India;Ferro-manganese;1978;219993.0
Italy;Calcium silicide;1978;3177.0
Italy;Ferro-molybdenum;1978;1756.0
Italy;Ferro-phosphorus;1978;631.0
Japan;Ferro-chrome;1978;274421.0
Korea (Rep. of);Ferro-silicon;1978;30800.0
Korea, Dem. P.R. of;Ferro-manganese;1978;65000.0
New Caledonia;Ferro-nickel;1978;77908.0
Norway;Other ferro-alloys;1978;30264.0
South Africa;Ferro-chrome;1978;548743.0
South Africa;Ferro-silicon;1978;75000.0
South Africa;Other ferro-alloys;1978;300.0
Soviet Union;Ferro-manganese;1978;1284000.0
Soviet Union;Silicon metal;1978;47000.0
Taiwan;Ferro-silico-manganese;1978;8879.0
USA;Ferro-manganese;1978;247235.0
Yugoslavia;Ferro-chrome;1978;51213.0
Yugoslavia;Ferro-silicon;1978;60189.0
Yugoslavia;Silicon metal;1978;30670.0
Belgium;Ferro-manganese;1979;90000.0
Brazil;Ferro-silico-manganese;1979;127503.0
China;Ferro-chrome;1979;90000.0
China;Silicon metal;1979;9000.0
Dominican Republic;Ferro-nickel;1979;66072.0
Finland;Ferro-chrome;1979;49116.0
France;Silicon metal;1979;54089.0
German Democratic Rep;Other ferro-alloys;1979;20000.0
German Democratic Rep;Silicon metal;1979;4000.0
German Federal Republic;Ferro-chrome;1979;60000.0
German Federal Republic;Other ferro-alloys;1979;51000.0
Hungary;Ferro-silicon;1979;7726.0
Hungary;Silicon metal;1979;2000.0
Iceland;Ferro-silicon;1979;15000.0
India;Ferro-chrome;1979;22249.0
India;Ferro-silicon;1979;53087.0
Italy;Ferro-chrome;1979;42531.0
Italy;Ferro-molybdenum;1979;2017.0
Italy;Ferro-titanium & ferro-silico-titanium;1979;1808.0
Italy;Ferro-vanadium;1979;559.0
Italy;Spiegeleisen;1979;3019.0
Japan;Ferro-niobium;1979;1207.0
Japan;Ferro-vanadium;1979;4628.0
Japan;Other ferro-alloys;1979;9298.0
Korea (Rep. of);Ferro-manganese;1979;53000.0
Korea, Dem. P.R. of;Ferro-manganese;1979;65000.0
Korea, Dem. P.R. of;Ferro-silicon;1979;30000.0
Mexico;Ferro-silicon;1979;24286.0
Norway;Ferro-manganese;1979;379818.0
Norway;Ferro-silicon;1979;337008.0
Norway;Silicon metal;1979;59202.0
Poland;Silicon metal;1979;10000.0
South Africa;Ferro-manganese;1979;560000.0
South Africa;Ferro-silicon;1979;149000.0
South Africa;Other ferro-alloys;1979;300.0
South Africa;Silicon metal;1979;35000.0
Soviet Union;Ferro-chrome;1979;553000.0
Sweden;Ferro-molybdenum;1979;1365.0
Sweden;Ferro-tungsten;1979;500.0
Sweden;Ferro-vanadium;1979;500.0
Sweden;Silicon metal;1979;12929.0
USA;Ferro-manganese;1979;287670.0
USA;Ferro-silicon;1979;646000.0
USA;Silicon metal;1979;132000.0
United Kingdom;Ferro-manganese;1979;137000.0
Yugoslavia;Silicon metal;1979;31598.0
Brazil;Ferro-chrome;1980;93443.0
Brazil;Ferro-silico-manganese;1980;134243.0
Brazil;Ferro-titanium;1980;698.0
Brazil;Ferro-vanadium;1980;807.0
Brazil;Other ferro-alloys;1980;1059.0
Brazil;Silicon metal;1980;12379.0
Canada;Ferro-silicon;1980;139000.0
China;Ferro-manganese;1980;590000.0
China;Other ferro-alloys;1980;72000.0
Finland;Ferro-chrome;1980;52722.0
India;Ferro-silico-manganese;1980;12525.0
India;Ferro-silicon;1980;54319.0
Italy;Calcium silicide;1980;9260.0
Italy;Ferro-manganese;1980;83092.0
Italy;Ferro-molybdenum;1980;2096.0
Italy;Ferro-silicon;1980;71857.0
Japan;Ferro-manganese;1980;569147.0
Japan;Ferro-nickel;1980;276829.0
Japan;Ferro-vanadium;1980;3526.0
